Coefficients,Intercept
"[0.3493528664112091, 0.022951096296310425, 0.002960642334073782, 0.06679118424654007, 0.11473575234413147, -0.11404944211244583, 0.07343487441539764]",0.0372171588242054
"[0.30544015765190125, 0.033952876925468445, 0.06700136512517929, 0.08506004512310028, -0.008650907315313816, -0.04813164100050926, 0.053835365921258926]",0.02692067064344883
"[0.4526877999305725, 0.08552443981170654, 0.037079572677612305, -0.07890994846820831, 0.037079546600580215, -0.07455513626337051, -0.070765919983387]",0.061185963451862335
"[0.2898670732975006, 0.023116230964660645, 0.03526131436228752, 0.08960223942995071, 0.03526132181286812, -0.04595312848687172, 0.23325662314891815]",0.030871659517288208
"[0.4884541928768158, -0.00957491248846054, 0.013493266887962818, -0.03803333640098572, 0.01349328551441431, -0.04058041796088219, 0.1699807345867157]",0.03661520034074783
"[0.2759046256542206, 0.010680913925170898, 0.02625785395503044, -0.010787933133542538, 0.02070489712059498, -0.04258531332015991, 0.16963070631027222]",0.0323643758893013
"[0.34273213148117065, -0.03651607036590576, 0.030320480465888977, 0.02098325453698635, 0.030320484191179276, -0.0717935636639595, 0.2584911584854126]",0.025027181953191757
"[0.3055568337440491, -0.015685051679611206, 0.033209145069122314, 0.12355005741119385, 0.01283717155456543, -0.05309014394879341, 0.15807978808879852]",0.016131192445755005
"[0.3187691569328308, 0.0013187825679779053, 0.013031779788434505, 0.03980018198490143, 0.04440944269299507, -0.05348435416817665, 0.12771478295326233]",0.029908249154686928
"[0.3977642357349396, 0.023593872785568237, 0.03598988428711891, -0.0005368563579395413, 0.0359899178147316, -0.06567488610744476, 0.1931181252002716]",0.031646307557821274
"[0.4297444522380829, -0.0004756227135658264, 0.009593190625309944, 0.011827855370938778, 0.0499013289809227, -0.08309665322303772, 0.0845816433429718]",0.026206526905298233
"[0.45462578535079956, -0.02944333851337433, 0.026966072618961334, -0.02993488311767578, 0.026966053992509842, -0.05270228534936905, 0.2564924657344818]",0.03855890780687332
"[0.3307811915874481, -0.016093939542770386, 0.013973628170788288, -0.0004888516268692911, 0.039771776646375656, -0.03314446285367012, 0.1673300862312317]",0.0355621837079525
"[0.3697167634963989, 0.02216753363609314, 0.06565912812948227, 0.011274647898972034, -0.038696080446243286, -0.006678945850580931, 0.06908290833234787]",0.02306700311601162
"[0.46416398882865906, 0.038755521178245544, 0.008855301886796951, -0.033358845859766006, 0.03268599137663841, -0.01078510470688343, -0.03491060435771942]",0.03818526864051819
"[0.4150996804237366, 0.01665276661515236, 0.03479934111237526, -0.06652859598398209, 0.034799329936504364, -0.059307761490345, -0.022664986550807953]",0.08089377731084824
"[0.6288249492645264, -0.02068989723920822, -0.0008758254116401076, -0.07570008933544159, 0.0009865252068266273, 0.012896076776087284, 0.07632079720497131]",0.037823744118213654
"[0.48588353395462036, 0.0224774032831192, 0.008745475672185421, -0.01411482971161604, 0.021008357405662537, -0.012949474155902863, 0.07565712183713913]",0.021752232685685158
"[0.42007946968078613, 0.05121409893035889, 0.018738381564617157, 0.017656955868005753, 0.0187383946031332, -0.024020589888095856, -0.07064598053693771]",0.03342583775520325
"[0.3342094421386719, 0.09461063146591187, 0.05920220911502838, 0.06420062482357025, 0.0592021681368351, -0.10856892168521881, -0.009412199258804321]",0.04605055972933769
"[0.3375946581363678, -0.028929024934768677, 0.0030301481019705534, 0.0025542639195919037, 0.03399669751524925, -0.043955642729997635, 0.26817750930786133]",0.018588321283459663
"[0.5064123272895813, -0.005465880036354065, 0.024830885231494904, -0.04825836420059204, -0.02748832106590271, 0.04735206812620163, 0.07085689157247543]",0.023986682295799255
"[0.3092190623283386, -0.02099938690662384, 0.022846726700663567, 0.045180127024650574, 0.05077916011214256, -0.0680777058005333, 0.24908486008644104]",0.02746448665857315
"[0.4037676453590393, -0.01744537055492401, 0.027174094691872597, 0.016713811084628105, 0.004677801858633757, -0.027775045484304428, 0.10743468254804611]",0.025550125166773796
"[0.3218905031681061, -0.02056555449962616, 0.026951804757118225, 0.03498416766524315, 0.026951802894473076, -0.061913806945085526, 0.22832202911376953]",0.02608111873269081
"[0.21429097652435303, -0.0788927972316742, 0.007520067971199751, -0.0356222502887249, 0.019400812685489655, -0.031374674290418625, 0.4824504554271698]",0.035185620188713074
"[0.3365137577056885, 0.07859676331281662, 0.03883691132068634, 0.011589585803449154, 0.038836900144815445, -0.0733582079410553, 0.03173297643661499]",0.038375094532966614
"[0.374026358127594, -0.011024951934814453, 0.010892486199736595, 0.0616208091378212, 0.009874498471617699, -0.02647221088409424, 0.12676090002059937]",0.011081026867032051
"[0.40009158849716187, -0.014418937265872955, 0.011561578139662743, 0.06675804406404495, 0.017296768724918365, -0.029693767428398132, 0.12960214912891388]",0.013087581843137741
"[0.4929530620574951, -0.00661323219537735, 0.011812979355454445, -0.007870984263718128, -0.0036116912961006165, -0.0046757920645177364, 0.0950634554028511]",0.011430869810283184
"[0.48358580470085144, 0.06222080439329147, 0.014253098517656326, -0.01017416175454855, 0.024094821885228157, -0.06067151576280594, -0.009781965985894203]",0.02364157885313034
"[0.502309262752533, 0.014508537016808987, 0.004584376234561205, 0.02718403749167919, 0.014791743829846382, 0.002954822964966297, -0.019126050174236298]",0.015093110501766205
"[0.40476399660110474, 0.024145029485225677, 0.005471496842801571, 0.05836319550871849, 0.02090781182050705, -0.018708355724811554, 0.047055892646312714]",0.01635717786848545
"[0.35112759470939636, -0.013093441724777222, 0.02407079190015793, 0.06021912768483162, 0.03186139836907387, -0.05464918911457062, 0.21956636011600494]",0.02380608394742012
"[0.3589427173137665, -0.027765586972236633, 0.006315117701888084, 0.02767595835030079, 0.037221912294626236, -0.06170697137713432, 0.18986007571220398]",0.021338945254683495
"[0.31772369146347046, -0.014219522476196289, 0.013652792200446129, 0.05371079966425896, 0.017915187403559685, -0.038813989609479904, 0.28634485602378845]",0.0213933065533638
"[0.37339141964912415, -0.008117035031318665, 0.03279365971684456, -0.011317131109535694, 0.03279365226626396, -0.06470876932144165, 0.21144109964370728]",0.03614359349012375
"[0.4576771855354309, -0.016203835606575012, 0.013906215317547321, -0.02212386205792427, 0.017980150878429413, -0.03965742141008377, 0.1360456347465515]",0.03231256827712059
"[0.3197440505027771, -0.05780947208404541, 0.021854761987924576, 0.04244181141257286, 0.03912210464477539, -0.0654059499502182, 0.33392447233200073]",0.022883012890815735
"[0.3651013970375061, -0.07479333877563477, 0.022738143801689148, -0.003539803670719266, 0.003952027298510075, -0.02972402051091194, 0.34709689021110535]",0.01942993327975273
"[0.3593151271343231, 0.0031261593103408813, 0.06483935564756393, 0.030931465327739716, 0.0648394301533699, -0.12989434599876404, 0.08054975420236588]",0.05847699195146561
"[0.2707483172416687, -0.03114435076713562, 0.00809196662157774, 0.03236131742596626, 0.028171543031930923, -0.03509100154042244, 0.4595569968223572]",0.01782035082578659
"[0.4315713942050934, -0.007468812167644501, 0.003521980717778206, -0.008867812342941761, 0.04355045408010483, -0.047332409769296646, 0.11601775884628296]",0.031267162412405014
"[0.3968549072742462, -0.0761040449142456, -0.0012659602798521519, -0.11951242387294769, 0.021023595705628395, -0.011395023204386234, 0.2583140730857849]",0.0354723259806633
"[0.3936077058315277, -0.00511971116065979, 0.048911429941654205, -0.030086345970630646, 0.04891147464513779, -0.10872194170951843, 0.10844803601503372]",0.060449931770563126
"[0.39014607667922974, -0.023238033056259155, 0.002920439699664712, 0.0009302115649916232, 0.03619234636425972, -0.028543531894683838, 0.18776856362819672]",0.02283283695578575
"[0.27797919511795044, -0.05924388766288757, 0.03121117129921913, 0.02511105127632618, 0.031211113557219505, -0.057938817888498306, 0.36828577518463135]",0.027384597808122635
"[0.32504862546920776, -0.1215193122625351, 0.03261473774909973, 0.0065236580558121204, 0.03261476755142212, -0.06341534107923508, 0.38466134667396545]",0.044830165803432465
"[0.25222623348236084, -0.03548085689544678, 0.04628249257802963, 0.11760067939758301, 0.04628254845738411, -0.1050618439912796, 0.40103578567504883]",0.0251922607421875
"[0.3366415798664093, 0.024603530764579773, 0.048213567584753036, 0.023906582966446877, 0.04821357876062393, -0.10524634271860123, 0.1710129678249359]",0.037721212953329086
"[0.2997146546840668, -0.03375522792339325, 0.05724520608782768, 0.05891507863998413, 0.057245224714279175, -0.10219362378120422, 0.28166288137435913]",0.031763818114995956
"[0.18412744998931885, 0.01168733835220337, 0.0030670249834656715, 0.030905740335583687, 0.06351300328969955, -0.07058639824390411, 0.3149448335170746]",0.027196530252695084
"[0.3674044609069824, 0.04069933295249939, 0.0186623428016901, -0.04264378175139427, 0.0015410067280754447, 0.033009082078933716, 0.04975109174847603]",0.05906406044960022
"[0.41378992795944214, -0.05538567900657654, 0.03408471494913101, -0.09999947249889374, 0.03408471494913101, -0.0687175989151001, 0.17335014045238495]",0.09479887783527374
"[0.418858140707016, 0.09480876475572586, 0.014754079282283783, -0.07069426029920578, 0.014754091389477253, -0.01589794084429741, -0.03652350232005119]",0.041424334049224854
"[0.5836324691772461, -0.009186502546072006, 0.00230904808267951, -0.0738280713558197, 0.002309028524905443, 0.007346012629568577, 0.10028596222400665]",0.03519382327795029
"[0.40118086338043213, 0.021485596895217896, 0.013484024442732334, 0.08794519305229187, 0.02177557349205017, -0.025399520993232727, 0.16116215288639069]",0.015160292387008667
"[0.3163091540336609, 0.032427072525024414, 0.12475486844778061, 0.03861561417579651, -0.08247620612382889, -0.02947428449988365, 0.13448289036750793]",0.03324006870388985
"[0.40423905849456787, 0.014677613973617554, 0.019341852515935898, 0.021112095564603806, -0.0020105924922972918, 0.01007049810141325, 0.16232377290725708]",0.018512286245822906
"[0.5598365664482117, 0.17601093649864197, 0.00833189394325018, -0.08467967063188553, 0.008331860415637493, -0.00390269560739398, -0.14298614859580994]",0.06843674182891846
"[0.1909356266260147, 0.06459471583366394, 0.04533163830637932, 0.04417724162340164, 0.04533162713050842, -0.07262793183326721, 0.1695026159286499]",0.051275454461574554
"[0.3894668221473694, -0.01592479646205902, 0.007897020317614079, 0.020918212831020355, 0.011197059415280819, 0.0031005844939500093, 0.2357322871685028]",0.01829541102051735
"[0.33367276191711426, -0.0644105076789856, 0.03741012513637543, 0.036798715591430664, -0.006970788352191448, -0.050586998462677, 0.3549484312534332]",0.014964094385504723
"[0.4560934901237488, -0.015509776771068573, 0.029239771887660027, 0.054115038365125656, 0.029239777475595474, -0.06522317975759506, 0.09517485648393631]",0.029776431620121002
"[0.3016785979270935, -0.03937610983848572, 0.021731523796916008, 0.05299790948629379, 0.021731527522206306, -0.046338632702827454, 0.33639976382255554]",0.023411698639392853
"[0.37631434202194214, 0.009819462895393372, 0.020688075572252274, -0.03685039281845093, 0.020688097923994064, -0.02237554080784321, 0.15512453019618988]",0.039715953171253204
"[0.3923235237598419, 0.004082895815372467, 0.020200982689857483, -0.024312317371368408, 0.02020099014043808, -0.038349904119968414, 0.1334047168493271]",0.0410374291241169
"[0.3499046266078949, -0.042833149433135986, 0.0031655619386583567, 0.011427356861531734, 0.02917804755270481, -0.012027790769934654, 0.2455676943063736]",0.029686976224184036
"[0.3210563659667969, 0.009885832667350769, 0.030927784740924835, 0.05634689703583717, 0.030927790328860283, -0.012094729579985142, 0.19727234542369843]",0.04570971429347992
"[0.4862501323223114, 0.006571594160050154, -0.002231794176623225, -0.11118809878826141, 0.01566377654671669, 0.006582091562449932, 0.0358453206717968]",0.03515668585896492
"[0.47305697202682495, 0.03241981565952301, 0.03632958233356476, -0.11109860241413116, 0.03632955253124237, -0.08231249451637268, -0.049187902361154556]",0.06644630432128906
"[0.5759893655776978, -0.0033393586054444313, -0.007705522235482931, -0.08806940913200378, 0.026205623522400856, -0.002601275686174631, 0.048758987337350845]",0.037563469260931015
"[0.5416334271430969, 0.004527086392045021, 0.006715628784149885, -0.06185071915388107, 0.006715631112456322, 0.005800056271255016, 0.02810467593371868]",0.04683542251586914
"[0.25108587741851807, 0.07434755563735962, 0.0521080307662487, 0.06001710891723633, 0.05210799723863602, -0.0950966626405716, 0.2730146646499634]",0.033241547644138336
"[0.28142207860946655, -0.06144148111343384, 0.003657663008198142, -0.0661601722240448, 0.003657677909359336, 0.019152900204062462, 0.36713093519210815]",0.05657254159450531
"[0.38277530670166016, 0.013528116047382355, 0.00475761853158474, -0.029039882123470306, 0.004757643677294254, 0.03910350054502487, 0.07437273859977722]",0.039211153984069824
"[0.5785385966300964, 0.23424571752548218, -0.0057739997282624245, -0.16079728305339813, -0.005773925222456455, 0.00402797618880868, -0.16429775953292847]",0.10396614670753479
"[0.3296915590763092, -0.002170644700527191, 0.04364283010363579, -0.0411372072994709, 0.04364282265305519, -0.10333411395549774, 0.10369867086410522]",0.05216384679079056
"[0.3533312976360321, -0.012399420142173767, 0.013165056705474854, 0.00016451084229629487, 0.03834957629442215, -0.06861992925405502, 0.24623346328735352]",0.02046549879014492
"[0.4822224974632263, -0.034921206533908844, 0.004862084519118071, -0.07914712280035019, 0.011021548882126808, -0.008429271169006824, 0.17687354981899261]",0.029834527522325516
"[0.41741669178009033, 0.020717713981866837, 0.03702118247747421, -0.02903909608721733, 0.037021201103925705, -0.09710653126239777, 0.06783153861761093]",0.04964884743094444
"[0.5031750798225403, -0.03552083671092987, 0.0018426628084853292, -0.09625822305679321, 0.0019530608551576734, 0.011725783348083496, 0.19118604063987732]",0.02812642976641655
"[0.333389014005661, -0.09502995014190674, 0.05912647768855095, -0.011173673905432224, 0.05912645161151886, -0.10202743858098984, 0.35749539732933044]",0.049886710941791534
"[0.39884182810783386, -0.008272014558315277, 0.056825026869773865, -0.05047823488712311, 0.05682504549622536, -0.10603037476539612, 0.12895609438419342]",0.04025635868310928
"[0.29787060618400574, -0.03150942921638489, 0.015532536432147026, 0.021485816687345505, 0.007624197751283646, -0.011564668267965317, 0.3170207142829895]",0.020186327397823334
"[0.23158082365989685, -0.029582619667053223, 0.005898113362491131, 0.021559903398156166, 0.021586138755083084, -0.03801880404353142, 0.3779127299785614]",0.02272576466202736
"[0.2994401752948761, -0.03537192940711975, 0.003570510307326913, 0.009616827592253685, 0.023955728858709335, -0.03579159826040268, 0.37180787324905396]",0.020154021680355072
